Fecha,Blue-Compra,Blue-Venta,MEP,CCL
2020-10-28,172.0,178.0,144.85,152.3
2020-10-29,169.0,175.0,144.04,151.22
2020-10-30,163.0,169.0,143.23,147.7
2020-10-31,,,143.23,147.7
2020-11-01,,,143.23,147.7
2020-11-02,162.0,168.0,139.23,145.41
2020-11-03,159.0,165.0,140.18,145.41
2020-11-04,155.0,161.0,139.75,145.39
2020-11-05,151.0,157.0,141.88,146.87
2020-11-06,151.0,157.0,141.58,146.99
2020-11-07,,,141.58,146.99
2020-11-08,,,141.58,146.99
2020-11-09,145.0,151.0,141.98,147.36
2020-11-10,143.0,149.0,141.43,146.39
2020-11-11,156.0,162.0,145.54,149.58
2020-11-12,161.0,167.0,141.5,145.67
2020-11-13,166.0,172.0,141.23,146.55
2020-11-14,,,141.23,146.55
2020-11-15,,,141.23,146.55
2020-11-16,156.0,162.0,142.82,147.44
2020-11-17,157.0,163.0,144.1,148.27
2020-11-18,158.0,164.0,145.95,149.1
2020-11-19,157.0,163.0,146.53,149.87
2020-11-20,155.0,161.0,147.17,149.86
2020-11-21,,,147.17,149.86
2020-11-22,,,147.17,149.86
2020-11-23,,,147.17,149.86
2020-11-24,154.0,160.0,147.88,150.99
2020-11-25,152.0,158.0,146.68,150.52
2020-11-26,151.0,157.0,146.59,149.27
2020-11-27,150.0,156.0,145.45,148.92
2020-11-28,,,145.45,148.92
2020-11-29,,,145.45,148.92
2020-11-30,149.0,155.0,144.55,148.04
2020-12-01,147.0,153.0,144.7,148.48
2020-12-02,147.0,153.0,144.36,148.27
2020-12-03,145.0,151.0,139.74,144.18
2020-12-04,144.0,150.0,142.05,144.9
2020-12-05,,,142.05,144.9
2020-12-06,,,142.05,144.9
2020-12-07,,,142.05,144.9
2020-12-08,,,142.05,144.9
2020-12-09,143.0,149.0,139.49,142.82
2020-12-10,140.0,146.0,138.22,141.86
2020-12-11,142.0,148.0,138.22,141.86
2020-12-12,,,138.22,141.86
2020-12-13,,,138.22,141.86
2020-12-14,145.0,151.0,140.29,142.88
2020-12-15,145.0,151.0,141.82,143.72
2020-12-16,144.0,150.0,141.26,142.7
2020-12-17,143.0,149.0,140.79,142.65
2020-12-18,144.0,150.0,140.73,142.03
2020-12-19,,,140.73,142.03
2020-12-20,,,140.73,142.03
2020-12-21,144.0,150.0,138.81,139.8
2020-12-22,145.0,151.0,140.04,140.77
2020-12-23,153.0,159.0,140.35,140.45
2020-12-24,,,140.35,140.45
2020-12-25,,,140.35,140.45
2020-12-26,,,140.35,140.45
2020-12-27,,,140.35,140.45
2020-12-28,158.0,164.0,140.0,140.34
2020-12-29,159.0,165.0,140.04,140.32
2020-12-30,160.0,166.0,139.99,140.26
2020-12-31,,,139.99,140.26
2021-01-01,,,139.99,140.26
2021-01-02,,,139.99,140.26
2021-01-03,,,139.99,140.26
2021-01-04,159.0,165.0,142.32,142.32
2021-01-05,154.0,160.0,143.55,143.91
2021-01-06,154.0,160.0,144.39,144.57
2021-01-07,156.0,162.0,145.84,145.29
2021-01-08,155.0,161.0,145.06,145.25
2021-01-09,,,145.06,145.25
2021-01-10,,,145.06,145.25
2021-01-11,153.0,159.0,145.8,145.95
2021-01-12,153.0,159.0,144.98,145.13
2021-01-13,154.0,160.0,144.72,144.83
2021-01-14,153.0,159.0,145.42,145.8
2021-01-15,153.0,159.0,145.39,146.29
2021-01-16,,,145.39,146.29
2021-01-17,,,145.39,146.29
2021-01-18,,,145.36,147.3
2021-01-19,152.0,157.0,145.48,147.88
2021-01-20,151.0,156.0,145.72,148.16
2021-01-21,151.0,156.0,145.96,148.88
2021-01-22,151.0,156.0,145.88,148.8
2021-01-23,,,145.88,148.8
2021-01-24,,,145.88,148.8
2021-01-25,151.0,156.0,146.38,149.27
2021-01-26,151.0,156.0,146.89,149.72
2021-01-27,149.0,154.0,147.38,150.16
2021-01-28,149.0,154.0,147.9,150.65
2021-01-29,148.0,153.0,147.88,150.52
2021-01-30,,,147.88,150.52
2021-01-31,,,147.88,150.52
2021-02-01,148.0,153.0,148.33,150.99
2021-02-02,148.0,153.0,148.83,151.46
2021-02-03,148.0,153.0,149.34,151.79
2021-02-04,145.0,150.0,149.84,152.27
2021-02-05,146.0,151.0,149.6,147.14
2021-02-06,,,149.6,147.14
2021-02-07,,,149.6,147.14
2021-02-08,146.0,151.0,149.6,147.14
2021-02-09,147.0,152.0,150.0,152.36
2021-02-10,146.0,151.0,149.75,152.14
2021-02-11,144.0,149.0,148.34,152.16
2021-02-12,145.0,150.0,147.65,151.61
2021-02-13,,,147.65,151.61
2021-02-14,,,147.65,151.61
2021-02-15,,,147.65,151.61
2021-02-16,,,147.65,151.61
2021-02-17,144.0,149.0,143.47,147.93
2021-02-18,148.0,148.0,141.77,145.82
2021-02-19,142.0,147.0,140.65,144.19
2021-02-20,,,140.65,144.19
2021-02-21,,,140.65,144.19
2021-02-22,142.0,147.0,138.79,142.51
2021-02-23,141.0,146.0,139.86,143.47
2021-02-24,140.0,145.0,140.94,144.46
2021-02-25,138.0,143.0,141.92,145.43
2021-02-26,141.0,146.0,141.92,145.32
2021-02-27,,,141.92,145.32
2021-02-28,,,141.92,145.32
2021-03-01,141.0,146.0,143.8,146.31
2021-03-02,140.0,145.0,146.13,147.31
2021-03-03,140.0,145.0,146.11,148.28
2021-03-04,139.0,144.0,145.11,147.25
2021-03-05,139.0,144.0,145.87,147.73
2021-03-06,,,145.87,147.73
2021-03-07,,,145.87,147.73
2021-03-08,139.0,144.0,145.87,147.73
2021-03-09,139.0,144.0,145.39,144.73
2021-03-10,138.0,143.0,144.43,148.92
2021-03-11,135.0,140.0,144.3,149.08
2021-03-12,137.0,142.0,144.84,148.78
2021-03-13,,,144.84,148.78
2021-03-14,,,144.84,148.78
2021-03-15,141.0,146.0,144.59,149.25
2021-03-16,139.0,144.0,144.6,149.24
2021-03-17,139.0,144.0,145.28,149.45
2021-03-18,139.0,144.0,144.71,149.68
2021-03-19,139.0,144.0,144.0,149.75
2021-03-20,,,144.0,149.75
2021-03-21,,,144.0,149.75
2021-03-22,139.0,144.0,143.15,148.91
2021-03-23,138.0,143.0,142.78,148.77
2021-03-24,,,142.78,148.77
2021-03-25,138.0,143.0,141.19,147.88
2021-03-26,137.0,142.0,138.45,146.01
2021-03-27,,,138.45,146.01
2021-03-28,,,138.45,146.01
2021-03-29,137.0,142.0,138.48,146.28
2021-03-30,136.0,141.0,140.39,146.5
2021-03-31,136.0,141.0,142.19,147.16
2021-04-01,,,142.19,147.16
2021-04-02,,,142.19,147.16
2021-04-03,,,142.19,147.16
2021-04-04,,,142.19,147.16
2021-04-05,135.0,140.0,141.81,147.96
2021-04-06,135.0,140.0,143.66,148.51
2021-04-07,134.0,139.0,143.77,148.94
2021-04-08,135.0,140.0,144.66,149.4
2021-04-09,135.0,140.0,144.38,149.86
2021-04-10,,,144.38,149.86
2021-04-11,,,144.38,149.86
2021-04-12,137.0,142.0,143.26,150.55
2021-04-13,137.0,142.0,142.79,150.76
2021-04-14,138.0,143.0,143.8,151.19
2021-04-15,138.0,143.0,143.65,151.62
2021-04-16,137.0,142.0,143.71,151.98
2021-04-17,,,143.71,151.98
2021-04-18,,,143.71,151.98
2021-04-19,138.0,143.0,144.37,152.44
2021-04-20,138.0,143.0,145.94,153.0
2021-04-21,139.0,144.0,145.44,153.2
2021-04-22,142.0,147.0,145.5,152.01
2021-04-23,147.0,152.0,148.36,153.15
2021-04-24,,,148.36,153.15
2021-04-25,,,148.36,153.15
2021-04-26,153.0,158.0,150.27,153.67
2021-04-27,156.0,161.0,151.49,154.78
2021-04-28,157.0,162.0,151.8,155.09
2021-04-29,149.0,154.0,152.2,155.42
2021-04-30,145.0,150.0,152.19,155.64
2021-05-01,,,152.19,155.64
2021-05-02,,,152.19,155.64
2021-05-03,148.0,153.0,152.96,156.24
2021-05-04,149.0,154.0,153.33,156.63
2021-05-05,146.0,151.0,153.82,157.05
2021-05-06,145.0,151.0,154.3,157.52
2021-05-07,145.0,151.0,154.4,158.0
2021-05-08,,,154.4,158.0
2021-05-09,,,154.4,158.0
2021-05-10,147.0,152.0,153.95,158.47
2021-05-11,146.0,151.0,153.16,157.93
2021-05-12,147.0,152.0,153.21,158.36
2021-05-13,146.0,151.0,153.71,158.67
2021-05-14,148.0,153.0,154.17,159.16
2021-05-15,,,154.17,159.16
2021-05-16,,,154.17,159.16
2021-05-17,148.0,153.0,154.65,159.66
2021-05-18,151.0,156.0,154.65,159.66
2021-05-19,150.0,156.0,156.49,161.17
2021-05-20,149.0,155.0,157.22,161.87
2021-05-21,148.0,153.0,158.37,162.87
2021-05-22,,,158.37,162.87
2021-05-23,,,158.37,162.87
2021-05-24,148.0,153.0,158.37,162.87
2021-05-25,,,158.37,162.87
2021-05-26,150.0,155.0,158.05,163.83
2021-05-27,152.0,157.0,158.72,164.53
2021-05-28,152.0,157.0,159.49,165.1
2021-05-29,,,159.49,165.1
2021-05-30,,,159.49,165.1
2021-05-31,152.0,157.0,160.23,165.72
2021-06-01,150.0,155.0,160.96,166.33
2021-06-02,151.0,156.0,161.71,167.05
2021-06-03,151.0,156.0,161.33,166.65
2021-06-04,152.0,157.0,160.86,166.2
2021-06-05,,,160.86,166.2
2021-06-06,,,160.86,166.2
2021-06-07,152.0,157.0,160.55,165.91
2021-06-08,151.0,156.0,160.48,165.63
2021-06-09,151.0,156.0,159.68,165.39
2021-06-10,152.0,157.0,159.07,165.03
2021-06-11,153.0,158.0,158.09,164.76
2021-06-12,,,158.09,164.76
2021-06-13,,,158.09,164.76
2021-06-14,153.0,158.0,157.95,164.39
2021-06-15,155.0,160.0,158.72,164.25
2021-06-16,158.0,163.0,159.19,164.08
2021-06-17,158.0,163.0,160.41,164.03
2021-06-18,159.0,164.0,159.84,164.02
2021-06-19,,,159.84,164.02
2021-06-20,,,159.84,164.02
2021-06-21,,,159.84,164.02
2021-06-22,160.0,165.0,160.63,163.98
2021-06-23,161.0,166.0,160.92,163.97
2021-06-24,165.0,170.0,162.03,163.94
2021-06-25,169.0,174.0,163.53,164.9
2021-06-26,,,163.53,164.9
2021-06-27,,,163.53,164.9
2021-06-28,168.0,173.0,162.78,164.86
2021-06-29,165.0,170.0,163.75,165.69
2021-06-30,163.0,168.0,163.57,165.92
2021-07-01,164.0,169.0,165.77,166.41
2021-07-02,165.0,170.0,166.35,166.4
2021-07-03,,,166.35,166.4
2021-07-04,,,166.35,166.4
2021-07-05,166.0,171.0,166.45,166.6
2021-07-06,166.0,171.0,165.98,166.82
2021-07-07,167.0,172.0,166.2,167.04
2021-07-08,169.0,174.0,166.42,167.26
2021-07-09,,,166.42,167.26
2021-07-10,,,166.42,167.26
2021-07-11,,,166.42,167.26
2021-07-12,172.0,177.0,166.05,166.73
2021-07-13,171.0,176.0,165.38,166.24
2021-07-14,172.0,177.0,165.29,166.24
2021-07-15,173.0,178.0,165.26,166.2
2021-07-16,174.0,179.0,165.5,166.16
2021-07-17,,,165.5,166.16
2021-07-18,,,165.5,166.16
2021-07-19,175.0,180.0,165.79,166.16
2021-07-20,177.0,182.0,166.07,166.48
2021-07-21,177.5,182.5,166.3,166.71
2021-07-22,179.5,184.5,166.39,166.94
2021-07-23,179.5,184.5,166.48,167.17
2021-07-24,,,166.48,167.17
2021-07-25,,,166.48,167.17
2021-07-26,180.0,185.0,166.81,167.51
2021-07-27,178.0,183.0,167.36,168.06
2021-07-28,175.0,180.0,167.9,168.6
2021-07-29,175.0,180.0,167.9,168.6
2021-07-30,175.5,180.5,168.19,168.85
2021-07-31,,,168.19,168.85
2021-08-01,,,168.19,168.85
2021-08-02,175.5,180.5,168.67,169.33
2021-08-03,175.5,180.5,169.57,170.14
2021-08-04,175.5,180.5,169.73,170.25
2021-08-05,175.5,180.5,169.93,170.47
2021-08-06,173.5,178.5,170.09,170.58
2021-08-07,,,170.09,170.58
2021-08-08,,,170.09,170.58
2021-08-09,174.0,179.0,169.94,170.97
2021-08-10,173.0,178.0,169.87,171.03
2021-08-11,173.0,178.0,170.03,171.13
2021-08-12,173.5,178.5,169.62,171.2
2021-08-13,177.0,182.0,169.45,165.31
2021-08-14,,,169.45,165.31
2021-08-15,,,169.45,165.31
2021-08-16,,,169.45,165.31
2021-08-17,178.0,183.0,169.41,167.27
2021-08-18,177.0,182.0,169.39,168.01
2021-08-19,176.5,181.5,169.36,168.64
2021-08-20,177.0,182.0,169.32,169.27
2021-08-21,,,169.32,169.27
2021-08-22,,,169.32,169.27
2021-08-23,177.0,182.0,169.46,167.55
2021-08-24,177.0,182.0,169.43,169.38
2021-08-25,176.5,181.5,169.66,169.62
2021-08-26,176.5,181.5,169.96,169.86
2021-08-27,177.0,182.0,169.97,169.87
2021-08-28,,,169.97,169.87
2021-08-29,,,169.97,169.87
2021-08-30,177.0,182.0,169.98,170.12
2021-08-31,177.0,182.0,170.26,170.4
2021-09-01,175.5,180.5,170.42,170.56
2021-09-02,176.0,181.0,170.58,170.72
2021-09-03,177.0,182.0,170.58,170.71
2021-09-04,,,170.58,170.71
2021-09-05,,,170.58,170.71
2021-09-06,178.0,182.0,170.82,170.95
2021-09-07,179.5,183.5,171.2,171.34
2021-09-08,183.0,187.0,170.68,170.82
2021-09-09,182.5,186.5,170.67,170.8
2021-09-10,181.0,185.0,170.65,170.78
2021-09-11,,,170.65,170.78
2021-09-12,,,170.65,170.78
2021-09-13,177.0,181.0,171.04,171.17
2021-09-14,178.5,182.5,171.44,171.57
2021-09-15,181.0,185.0,171.83,171.96
2021-09-16,182.0,186.0,172.32,172.45
2021-09-17,181.0,185.0,172.44,172.58
2021-09-18,,,172.44,172.58
2021-09-19,,,172.44,172.58
2021-09-20,180.0,184.0,172.68,172.81
2021-09-21,180.0,184.0,172.67,172.81
2021-09-22,181.0,185.0,172.99,173.13
2021-09-23,181.0,185.0,173.33,173.42
2021-09-24,182.0,186.0,173.42,173.51
2021-09-25,,,173.42,173.51
2021-09-26,,,173.42,173.51
2021-09-27,182.5,186.5,173.92,174.02
2021-09-28,183.0,187.0,174.41,174.5
2021-09-29,183.0,187.0,174.64,174.74
2021-09-30,182.0,186.0,175.03,175.12
2021-10-01,182.0,186.0,175.47,175.57
2021-10-02,,,175.47,175.57
2021-10-03,,,175.47,175.57
2021-10-04,181.0,185.0,175.89,175.98
2021-10-05,181.0,185.0,176.34,176.44
2021-10-06,181.5,185.5,176.33,176.43
2021-10-07,180.5,184.5,176.45,176.55
2021-10-08,,,176.45,176.55
2021-10-09,,,176.45,176.55
2021-10-10,,,176.45,176.55
2021-10-11,,,176.45,176.55
2021-10-12,181.0,185.0,176.78,176.87
2021-10-13,181.0,185.0,177.1,177.2
2021-10-14,181.5,185.5,177.43,177.53
2021-10-15,182.5,186.5,177.68,177.77
2021-10-16,,,177.68,177.77
2021-10-17,,,177.68,177.77
2021-10-18,181.5,185.5,178.02,178.12
2021-10-19,183.0,187.0,178.36,178.46
2021-10-20,184.0,188.0,178.6,178.7
2021-10-21,187.0,191.0,178.83,178.93
2021-10-22,191.0,195.0,179.23,179.33
2021-10-23,,,179.23,179.33
2021-10-24,,,179.23,179.33
2021-10-25,190.0,194.0,179.23,179.33
2021-10-26,192.0,196.0,179.24,179.34
2021-10-27,193.0,197.0,179.23,179.33
2021-10-28,194.0,198.0,179.23,179.33
2021-10-29,193.5,197.5,179.22,179.32
2021-10-30,,,179.22,179.32
2021-10-31,,,179.22,179.32
2021-11-01,192.5,196.5,179.22,179.32
2021-11-02,193.5,197.5,179.32,179.42
2021-11-03,195.0,199.0,180.07,180.17
2021-11-04,195.0,199.0,180.56,180.66
2021-11-05,195.0,199.0,181.26,181.36
2021-11-06,,,181.26,181.36
2021-11-07,,,181.26,181.36
2021-11-08,195.0,199.0,181.86,181.96
2021-11-09,195.5,199.5,182.46,182.56
2021-11-10,201.0,205.0,182.74,182.85
2021-11-11,202.5,206.5,183.23,183.33
2021-11-12,196.0,200.0,183.98,184.08
2021-11-13,,,183.98,184.08
2021-11-14,,,183.98,184.08
2021-11-15,195.5,199.5,188.78,189.04
2021-11-16,196.5,200.5,200.3,204.92
2021-11-17,197.5,201.5,200.0,208.78
2021-11-18,197.0,201.0,204.52,212.77
2021-11-19,197.5,201.5,203.03,213.57
2021-11-20,,,203.03,213.57
2021-11-21,,,203.03,213.57
2021-11-22,,,203.03,213.57
2021-11-23,197.0,201.0,205.82,218.25
2021-11-24,196.5,200.5,204.88,216.74
2021-11-25,197.0,201.0,203.55,215.82
2021-11-26,197.0,201.0,200.17,211.75
2021-11-27,,,200.17,211.75
2021-11-28,,,200.17,211.75
2021-11-29,197.0,201.0,196.94,215.64
2021-11-30,197.5,201.5,200.72,214.15
2021-12-01,196.5,200.5,200.6,223.99
2021-12-02,196.5,200.5,203.33,214.98
2021-12-03,196.5,200.5,203.25,219.17
2021-12-04,,,203.25,219.17
2021-12-05,,,203.25,219.17
2021-12-06,195.0,199.0,201.96,219.25
2021-12-07,194.0,198.0,198.1,222.71
2021-12-08,,,198.1,222.71
2021-12-09,192.0,196.0,195.98,211.49
2021-12-10,192.5,196.5,197.1,206.74
2021-12-11,,,197.1,206.74
2021-12-12,,,197.1,206.74
2021-12-13,191.5,195.5,195.55,205.17
2021-12-14,192.5,196.5,194.39,203.33
2021-12-15,194.5,198.5,191.69,199.91
2021-12-16,194.5,198.5,191.64,198.34
2021-12-17,196.0,200.0,199.22,204.84
2021-12-18,,,199.22,204.84
2021-12-19,,,199.22,204.84
2021-12-20,196.0,200.0,200.41,204.26
2021-12-21,195.0,199.0,202.17,206.06
2021-12-22,196.5,200.5,199.84,209.61
2021-12-23,200.0,204.0,199.21,203.04
2021-12-24,,,197.97,204.35
2021-12-25,,,197.97,204.35
2021-12-26,,,197.97,204.35
2021-12-27,199.5,203.5,194.53,204.47
2021-12-28,202.0,206.0,193.34,202.41
2021-12-29,205.0,209.0,196.03,203.44
2021-12-30,204.0,208.0,197.8,202.13
2021-12-31,,,197.8,202.13
2022-01-01,,,197.8,202.13
2022-01-02,,,197.8,202.13
2022-01-03,202.0,206.0,198.26,208.08
2022-01-04,202.5,206.5,197.4,205.24
2022-01-05,203.5,207.5,199.07,208.6
2022-01-06,204.5,208.5,202.09,216.2
2022-01-07,204.0,208.0,203.84,214.26
2022-01-08,,,203.84,214.26
2022-01-09,,,203.84,214.26
2022-01-10,202.0,206.0,202.78,213.97
2022-01-11,205.0,209.0,202.46,211.53
2022-01-12,204.5,208.5,201.96,211.22
2022-01-13,205.5,209.5,200.74,207.71
2022-01-14,205.5,209.5,202.46,206.04
2022-01-15,,,202.46,206.04
2022-01-16,,,202.46,206.04
2022-01-17,205.0,209.0,204.11,207.08
2022-01-18,207.0,211.0,203.6,205.94
2022-01-19,209.0,213.0,206.58,216.39
2022-01-20,210.0,214.0,212.32,217.86
2022-01-21,215.0,219.0,212.74,218.82
2022-01-22,,,212.74,218.82
2022-01-23,,,212.74,218.82
2022-01-24,215.0,219.0,219.09,217.68
2022-01-25,215.5,219.5,218.84,221.74
2022-01-26,217.0,221.0,216.85,229.12
2022-01-27,218.5,222.5,223.75,231.17
2022-01-28,208.5,212.5,216.66,240.0
2022-01-29,,,216.66,240.0
2022-01-30,,,216.66,240.0
2022-01-31,209.0,213.0,214.67,244.61
2022-02-01,210.0,214.0,214.63,222.21
2022-02-02,212.5,216.5,210.88,218.94
2022-02-03,212.0,216.0,211.71,220.21
2022-02-04,210.0,214.0,212.23,220.24
2022-02-05,,,212.23,220.24
2022-02-06,,,212.23,220.24
2022-02-07,210.0,214.0,210.22,218.73
2022-02-08,211.0,215.0,207.9,215.87
2022-02-09,213.0,217.0,204.97,212.87
2022-02-10,211.5,215.5,207.15,214.35
2022-02-11,210.5,215.5,207.59,216.21
2022-02-12,,,207.59,216.21
2022-02-13,,,207.59,216.21
2022-02-14,211.0,215.0,207.41,214.43
2022-02-15,211.0,215.0,205.49,212.61
2022-02-16,211.0,215.0,203.93,211.39
2022-02-17,210.0,214.0,203.03,209.92
2022-02-18,207.0,211.0,199.72,206.74
2022-02-19,,,199.72,206.74
2022-02-20,,,199.72,206.74
2022-02-21,207.5,211.5,201.12,207.35
2022-02-22,206.0,210.0,196.05,201.63
2022-02-23,206.0,210.0,196.81,202.99
2022-02-24,206.5,210.5,197.19,203.38
2022-02-25,207.0,211.0,195.31,200.47
2022-02-26,,,195.31,200.47
2022-02-27,,,195.31,200.47
2022-02-28,,,195.31,200.47
2022-03-01,,,195.31,200.47
2022-03-02,202.0,206.0,196.84,202.23
2022-03-03,200.0,204.0,196.82,201.42
2022-03-04,197.0,201.0,197.6,201.14
2022-03-05,,,197.6,201.14
2022-03-06,,,197.6,201.14
2022-03-07,197.0,201.0,197.28,200.1
2022-03-08,198.0,202.0,194.54,198.67
2022-03-09,200.5,204.5,190.85,193.74
2022-03-10,199.0,203.0,189.62,192.25
2022-03-11,198.0,202.0,187.41,190.0
2022-03-14,196.0,200.0,185.6,188.38
2022-03-15,196.0,200.0,187.94,189.1
2022-03-16,198.0,202.0,193.3,194.59
2022-03-17,198.0,202.0,195.27,195.74
2022-03-18,198.5,202.5,195.17,195.47
2022-03-21,198.0,202.0,197.9,197.9
2022-03-22,197.0,201.0,199.82,200.62
2022-03-23,197.0,201.0,200.72,201.1
2022-03-25,198.0,202.0,200.31,200.5
2022-03-28,196.0,200.0,196.27,197.16
2022-03-29,196.0,200.0,191.99,191.99
2022-03-30,197.0,201.0,192.52,193.04
2022-03-31,196.0,200.0,190.56,190.28
2022-04-01,196.0,200.0,189.75,189.52
2022-04-04,195.0,199.0,190.88,190.49
2022-04-05,192.0,196.0,190.17,190.0
2022-04-06,192.0,196.0,190.21,189.58
2022-04-07,192.0,196.0,192.32,191.01
2022-04-08,192.5,196.5,191.15,190.06
2022-04-11,191.0,195.0,191.31,190.97
2022-04-12,191.0,195.0,191.67,190.8
2022-04-13,191.0,195.0,191.33,190.53
2022-04-14,,,191.33,190.53
2022-04-15,,,191.33,190.53
2022-04-18,191.0,195.0,189.3,188.74
2022-04-19,194.0,198.0,191.69,191.12
2022-04-20,195.5,199.5,195.24,194.66
2022-04-21,198.0,202.0,203.97,203.73
2022-04-22,199.0,203.0,208.27,208.79
2022-04-25,201.5,205.5,207.96,209.56
2022-04-26,208.5,212.5,212.07,214.11
2022-04-27,202.5,206.5,208.33,210.72
2022-04-28,200.0,204.0,203.99,205.45
2022-04-29,196.5,200.5,205.99,206.96
2022-05-02,197.0,201.0,209.38,210.72
2022-05-03,199.5,203.5,207.49,208.6
2022-05-04,197.0,201.0,203.57,204.89
2022-05-05,197.5,201.5,205.39,206.61
2022-05-06,197.0,201.0,208.49,208.16
2022-05-09,197.5,201.5,206.52,208.01
2022-05-10,198.0,202.0,207.79,209.08
2022-05-11,201.0,205.0,207.08,207.88
2022-05-12,199.5,203.5,206.38,209.13
2022-05-13,199.5,203.5,210.85,213.18
2022-05-16,201.0,205.0,210.79,213.13
2022-05-17,204.0,208.0,209.31,211.45
2022-05-18,,,209.31,211.45
2022-05-19,202.0,206.0,207.88,210.48
2022-05-20,201.0,204.0,209.56,211.58
2022-05-23,202.5,206.5,210.61,211.32
2022-05-24,204.0,208.0,211.33,212.54
2022-05-25,,,211.33,212.54
2022-05-26,203.0,207.0,211.41,213.61
2022-05-27,202.5,206.5,210.35,210.7
2022-05-30,202.5,206.5,209.15,211.77
2022-05-31,201.0,206.0,207.35,210.51
2022-06-01,202.0,206.0,208.62,210.81
2022-06-02,202.0,206.0,207.04,209.53
2022-06-03,201.0,205.0,207.75,209.64
2022-06-06,201.0,205.0,208.84,210.1
2022-06-07,202.0,206.0,208.68,210.17
2022-06-08,204.0,208.0,209.15,210.31
2022-06-09,204.0,208.0,217.5,219.86
2022-06-10,206.0,210.0,223.2,227.61
2022-06-13,212.0,216.0,227.37,237.74
2022-06-14,220.0,224.0,231.96,239.11
2022-06-15,213.0,217.0,229.83,238.32
2022-06-16,212.0,216.0,235.09,242.24
2022-06-17,,,235.09,242.24
2022-06-20,,,235.09,242.24
2022-06-21,216.0,220.0,233.27,240.57
2022-06-22,220.0,224.0,227.94,235.33
2022-06-23,220.0,224.0,232.23,237.32
2022-06-24,222.0,226.0,232.72,237.17
2022-06-27,228.0,232.0,240.09,244.39
2022-06-28,235.0,239.0,243.07,250.0
2022-06-29,235.0,239.0,245.67,251.03
2022-06-30,234.0,238.0,249.59,252.71
2022-07-01,235.0,239.0,247.9,252.22
2022-07-04,250.0,260.0,272.39,281.18
2022-07-05,242.0,252.0,265.28,274.16
2022-07-06,245.0,255.0,270.17,278.17
2022-07-07,247.0,257.0,284.32,296.29
2022-07-08,263.0,273.0,289.29,300.89
2022-07-11,258.0,268.0,285.69,297.49
2022-07-12,262.0,272.0,279.4,291.88
2022-07-13,273.0,283.0,280.06,290.15
2022-07-14,279.0,289.0,284.28,294.93
2022-07-15,283.0,293.0,292.5,301.49
2022-07-18,281.0,291.0,295.24,303.92
2022-07-19,291.0,301.0,297.84,303.8
2022-07-20,307.0,317.0,303.44,308.75
2022-07-21,327.0,337.0,326.09,329.82
2022-07-22,328.0,338.0,315.5,326.47
2022-07-23,,,315.5,326.47
2022-07-24,,,315.5,326.47
2022-07-25,312.0,322.0,319.72,325.99
2022-07-26,313.0,323.0,324.88,328.14
2022-07-27,316.0,326.0,323.77,339.4
2022-07-28,304.0,314.0,298.16,321.9
2022-07-29,286.0,296.0,276.71,288.28
2022-07-30,,,276.71,288.28
2022-07-31,,,276.71,288.28
2022-08-01,272.0,282.0,272.48,279.64
2022-08-02,281.0,291.0,276.66,285.12
2022-08-03,288.0,298.0,281.02,287.55
2022-08-04,281.0,291.0,284.47,289.6
2022-08-05,283.0,293.0,278.78,284.58
2022-08-06,,,278.78,284.58
2022-08-07,,,278.78,284.58
2022-08-08,282.0,292.0,278.94,283.76
2022-08-09,283.0,293.0,279.2,287.66
2022-08-10,285.0,295.0,284.59,289.78
2022-08-11,287.0,297.0,279.36,286.28
2022-08-12,285.0,295.0,279.12,285.53
2022-08-13,,,279.12,285.53
2022-08-14,,,279.12,285.53
2022-08-15,,,279.12,285.53
2022-08-16,286.0,291.0,275.78,278.06
2022-08-17,287.0,292.0,281.37,284.13
2022-08-18,288.0,293.0,288.13,293.97
2022-08-19,290.0,295.0,292.03,300.35
2022-08-20,,,292.03,300.35
2022-08-21,,,292.03,300.35
2022-08-22,287.0,292.0,287.88,300.35
2022-08-23,292.0,297.0,288.15,299.0
2022-08-24,290.0,295.0,286.6,293.48
2022-08-25,288.0,293.0,286.6,295.96
2022-08-26,288.0,292.0,282.57,292.53
2022-08-27,,,282.57,292.53
2022-08-28,,,282.57,292.53
2022-08-29,287.0,292.0,281.78,290.0
2022-08-30,286.0,291.0,283.83,298.03
2022-08-31,285.0,290.0,283.08,292.83
2022-09-01,280.0,285.0,278.73,288.74
2022-09-02,280.0,285.0,278.73,288.74
2022-09-05,266.0,270.0,271.19,282.91
2022-09-06,272.0,276.0,270.34,283.39
2022-09-07,280.0,284.0,271.03,280.82
2022-09-08,276.0,280.0,273.02,282.89
2022-09-09,270.0,274.0,269.56,280.88
2022-09-12,268.0,272.0,269.39,279.9
2022-09-13,269.0,273.0,269.9,279.46
2022-09-14,273.0,277.0,275.45,284.25
2022-09-15,272.0,276.0,289.66,295.37
2022-09-16,273.0,277.0,294.19,301.15
2022-09-19,273.0,277.0,297.11,303.33
2022-09-20,283.0,287.0,295.1,302.89
2022-09-21,283.0,287.0,297.91,305.9
2022-09-22,283.0,287.0,302.19,312.16
2022-09-23,283.0,287.0,301.82,312.23
2022-09-26,282.0,286.0,298.25,306.86
2022-09-27,286.0,290.0,296.78,305.54
2022-09-28,286.0,290.0,297.99,307.62
2022-09-29,284.0,288.0,295.83,304.29
